src_ip,dst_ip,src_port,dst_port,seq,ack,window,flags,packet_size,ttl,label
1921680211,1921680201,1149,80,1173396782,1915521188,512,2,60,64,1
1921680201,1921680206,80,54246,1049456444,895512177,64240,18,58,64,0
1921680201,21773160140,33934,443,3202584102,2266599664,29376,16,78,64,0
1921680201,1921680217,80,46290,1960669925,1514820670,64240,18,58,64,0
1921680206,1921680201,49615,80,268206825,1576304374,512,2,60,64,1
1921680201,1921680213,80,18057,4192330686,1757330582,64240,18,58,64,0
1921680201,21773160140,33934,443,3202640052,2268250981,29095,16,78,64,0
1921680208,1921680201,19660,80,1800988701,1786896709,512,2,60,64,1
1921680201,1921680207,80,46134,317062166,299722669,64240,18,58,64,0
1921680205,1921680201,9880,80,133581777,926338639,512,2,60,64,1
21773160140,1921680201,443,33934,2273178617,3202744492,489,16,1466,118,0
1921680201,1921680206,80,55506,2068419219,1903453186,64240,18,58,64,0
1921680201,21773160140,33934,443,3202744492,2272958945,29579,16,86,64,0
1921680206,1921680201,49613,80,1546203332,2112865572,512,2,60,64,1
1921680201,1921680206,80,54237,1959973594,803798015,64240,18,58,64,0
1921680201,21773160140,33934,443,3202640052,2268250981,29095,16,78,64,0
1921680201,21773160140,33934,443,3202580372,2266256263,29462,16,78,64,0
1921680215,1921680201,29359,80,137702219,405165333,512,2,60,64,1
1921680210,1921680201,35146,80,1838242098,49278286,512,2,60,64,1
1921680217,1921680201,48033,80,1420045919,211336110,512,2,60,64,1
1921680201,21773160140,33934,443,3202766872,2273837619,29579,16,78,64,0
1921680201,21773160140,33934,443,3202759412,2273756448,29556,16,66,64,0
1921680205,1921680201,9170,80,494844084,1269704692,512,2,60,64,1
21773160140,1921680201,443,33934,2274569371,3202778062,489,24,1466,118,0
1921680205,1921680201,6562,80,1776794650,1396504393,512,2,60,64,1
21773160140,1921680201,443,33934,2271146556,3202703462,489,24,3330,118,0
1921680218,1921680201,63394,80,1226336222,710782494,512,2,60,64,1
21773160140,1921680201,443,33934,2265882128,3202569182,489,16,1466,118,0
21773160140,1921680201,443,33934,2274031961,3202766872,489,24,12666,118,0
1921680201,21773160140,33934,443,3202647512,2268611873,28404,16,94,64,0
1921680215,1921680201,25508,80,50182816,386002374,512,2,60,64,1
21773160140,1921680201,443,33934,2266380863,3202580372,489,24,2589,118,0
1921680201,1921680206,80,49654,2024504956,990618692,64240,18,58,64,0
1921680201,21773160140,33934,443,3202599022,2267103663,29568,16,66,64,0
1921680201,21773160140,33934,443,3202744492,2272958945,29579,16,86,64,0
1921680201,21773160140,33934,443,3202647512,2268409809,29252,16,66,64,0
21773160140,1921680201,443,33934,2274091368,3202769672,489,16,66,118,0
21773160140,1921680201,443,33934,2270677487,3202692272,489,16,1466,118,0
21773160140,1921680201,443,33934,2272824113,3202737032,489,24,347,118,0
1921680206,1921680201,50945,80,1379600668,1023871429,512,2,60,64,1
1921680201,1921680213,80,16746,433162986,1341648284,64240,18,58,64,0
1921680220,1921680201,9528,80,1345784663,1459204493,512,2,60,64,1
1921680213,1921680201,18741,80,1067054847,1842694886,512,2,60,64,1
1921680214,1921680201,29074,80,490061220,1527693843,512,2,60,64,1
1921680220,1921680201,8562,80,32183743,955731412,512,2,60,64,1
21773160140,1921680201,443,33934,2271018169,3202703462,489,24,347,118,0
1921680205,1921680201,4612,80,1535761824,1522654044,512,2,60,64,1
1921680201,1921680217,80,41493,1259653383,1232387088,64240,18,58,64,0
1921680201,21773160140,33934,443,3202699732,2270816336,29570,16,66,64,0
21773160140,1921680201,443,33934,2269949904,3202677352,489,24,2866,118,0
21773160140,1921680201,443,33934,2271129756,3202703462,489,16,7066,118,0
21773160140,1921680201,443,33934,2269812704,3202677352,489,16,9866,118,0
1921680201,21773160140,33934,443,3202662432,2269388541,28304,16,94,64,0
1921680201,21773160140,33934,443,3202569182,2265944904,28459,16,86,64,0
1921680202,1921680201,63138,80,1018220367,412892958,512,2,60,64,1
1921680201,21773160140,33934,443,3202569182,2265801911,28929,16,78,64,0
1921680207,1921680201,44254,80,29150409,1532197409,512,2,60,64,1
1921680217,1921680201,46282,80,883267128,1062906662,512,2,60,64,1
21773160140,1921680201,443,33934,2271433066,3202707192,489,16,1466,118,0
1921680210,1921680201,39416,80,1593212741,1098897032,512,2,60,64,1
1921680211,1921680201,1741,80,3274037,1973631871,512,2,60,64,1
1921680201,21773160140,33934,443,3202744492,2273111389,28445,16,94,64,0
21773160140,1921680201,443,33934,2266971335,3202591562,489,16,1466,118,0
1921680201,21773160140,33934,443,3202591562,2266695284,29579,16,78,64,0
1921680201,21773160140,33934,443,3202622802,2267771034,29579,24,1466,64,0
1921680203,1921680201,52201,80,1373016775,469420538,512,2,60,64,1
1921680218,1921680201,60362,80,403507925,441634758,512,2,60,64,1
1921680201,1921680219,80,8726,3178422918,875340626,64240,18,58,64,0
1921680206,1921680201,49630,80,750581284,1045580385,512,2,60,64,1
1921680201,21773160140,33934,443,3202692272,2270483237,29504,16,78,64,0
1921680218,1921680201,59761,80,1925989696,1677116837,512,2,60,64,1
1921680201,21773160140,33934,443,3202744492,2273061925,28781,16,78,64,0
1921680201,21773160140,33934,443,3202669892,2269643122,28472,16,94,64,0
1921680211,1921680201,65454,80,1390587889,955488667,512,2,60,64,1
1921680219,1921680201,3804,80,1164604296,1100755160,512,2,60,64,1
1921680201,21773160140,33934,443,3202580372,2266296863,29152,16,78,64,0
1921680201,21773160140,33934,443,3202722112,2272011126,29438,16,78,64,0
21773160140,1921680201,443,33934,2267022262,3202595292,489,16,2866,118,0
1921680206,1921680201,56871,80,1949612363,177580651,512,2,60,64,1
1921680205,1921680201,2634,80,561667968,64352140,512,2,60,64,1
1921680207,1921680201,44903,80,905504781,639678582,512,2,60,64,1
1921680206,1921680201,56845,80,1485358428,1689065661,512,2,60,64,1
21773160140,1921680201,443,33934,2266087898,3202572912,489,16,2866,118,0
1921680219,1921680201,8710,80,2056040398,1161529867,512,2,60,64,1
1921680201,21773160140,33934,443,3202703462,2271187730,28418,16,94,64,0
21773160140,1921680201,443,33934,2272062926,3202722112,489,16,1466,118,0
1921680220,1921680201,12838,80,587950716,1236584887,512,2,60,64,1
21773160140,1921680201,443,33934,2270932123,3202699732,489,16,1466,118,0
21773160140,1921680201,443,33934,2268478873,3202647512,489,16,4266,118,0
21773160140,1921680201,443,33934,2270279226,3202684812,489,16,8466,118,0
1921680218,1921680201,59131,80,1579445746,298411688,512,2,60,64,1
1921680201,21773160140,33934,443,3202591562,2266696477,29570,16,78,64,0
1921680201,1921680207,80,39113,2419815874,114911135,64240,18,58,64,0
1921680201,21773160140,33934,443,3202778062,2274461571,29090,16,66,64,0
1921680201,21773160140,33934,443,3202759412,2273765778,29487,16,66,64,0
1921680201,1921680217,80,45671,1617591113,888655537,64240,18,58,64,0
1921680201,1921680213,80,15420,2303741768,1789279986,64240,18,58,64,0
1921680207,1921680201,40354,80,888920787,536453917,512,2,60,64,1
21773160140,1921680201,443,33934,2272272456,3202722112,489,16,1466,118,0
1921680201,1921680213,80,16739,455193179,1631659081,64240,18,58,64,0
1921680202,1921680201,63135,80,1681621596,87695664,512,2,60,64,1
1921680201,1921680217,80,41498,2673490450,1232280842,64240,18,58,64,0
21773160140,1921680201,443,33934,2273738248,3202759412,489,16,1466,118,0
1921680201,21773160140,33934,443,3202677352,2269779104,29568,16,78,64,0
1921680201,1921680206,80,51560,2424253943,768599015,64240,18,58,64,0
1921680214,1921680201,27076,80,1298525968,2012005234,512,2,60,64,1
1921680201,21773160140,33934,443,3202640052,2268189387,29568,16,78,64,0
1921680201,1921680213,80,16088,1569713900,155708942,64240,18,58,64,0
1921680213,1921680201,17406,80,239657860,1640545745,512,2,60,64,1
21773160140,1921680201,443,33934,2270235224,3202684812,489,16,1466,118,0
1921680201,1921680206,80,57493,1664761124,1265073517,64240,18,58,64,0
1921680201,1921680219,80,5053,1643456538,1202101959,64240,18,58,64,0
1921680219,1921680201,6828,80,1661293197,577117907,512,2,60,64,1
1921680201,1921680206,80,32884,1552949239,201639158,64240,18,58,64,0
1921680201,1921680219,80,4379,952545054,212211052,64240,18,58,64,0
1921680213,1921680201,19996,80,1942720817,1760810447,512,2,60,64,1
1921680213,1921680201,15408,80,525358746,1119201096,512,2,60,64,1
1921680209,1921680201,63887,80,623379341,1782797400,512,2,60,64,1
1921680215,1921680201,29828,80,821958015,262033970,512,2,60,64,1
1921680210,1921680201,41238,80,1759119071,1929008031,512,2,60,64,1
1921680210,1921680201,35708,80,1841309985,905820491,512,2,60,64,1
21773160140,1921680201,443,33934,2267149964,3202602752,489,16,4266,118,0
1921680201,1921680213,80,15423,4080440122,1327498324,64240,18,58,64,0
1921680209,1921680201,2696,80,409402141,1929906382,512,2,60,64,1
1921680201,1921680219,80,5038,2601376237,452843227,64240,18,58,64,0
21773160140,1921680201,443,33934,2271404602,3202707192,489,16,1466,118,0
21773160140,1921680201,443,33934,2268292293,3202640052,489,16,1466,118,0
21773160140,1921680201,443,33934,2269325541,3202662432,489,24,1466,118,0
21773160140,1921680201,443,33934,2265987368,3202569182,489,16,1466,118,0
1921680201,21773160140,33934,443,3202684812,2270374146,28792,16,78,64,0
21773160140,1921680201,443,33934,2269359141,3202662432,489,24,2866,118,0
1921680213,1921680201,21996,80,217700717,482505118,512,2,60,64,1
1921680201,21773160140,33934,443,3202692272,2270700351,28177,16,94,64,0
1921680201,1921680213,80,22639,106993749,181672107,64240,18,58,64,0
1921680201,21773160140,33934,443,3202677352,2269779104,29568,16,78,64,0
1921680201,21773160140,33934,443,3202707192,2271423266,29466,16,78,64,0
21773160140,1921680201,443,33934,2269500248,3202669892,489,24,1259,118,0
21773160140,1921680201,443,33934,2265942104,3202569182,489,16,1466,118,0
1921680206,1921680201,52227,80,488112518,1951981213,512,2,60,64,1
1921680201,21773160140,33934,443,3202584102,2266574934,29568,16,78,64,0
21773160140,1921680201,443,33934,2270902011,3202699732,489,16,1466,118,0
21773160140,1921680201,443,33934,2274071161,3202766872,489,24,20273,118,0
1921680201,21773160140,33934,443,3202647512,2268723873,28170,16,94,64,0
1921680201,1921680217,80,45086,450805793,1628081941,64240,18,58,64,0
1921680207,1921680201,42987,80,565764361,455675209,512,2,60,64,1
1921680219,1921680201,9295,80,517630437,926381867,512,2,60,64,1
1921680203,1921680201,49205,80,374181512,922650850,512,2,60,64,1
1921680211,1921680201,64261,80,1619049662,1037052690,512,2,60,64,1
1921680201,21773160140,33934,443,3202722112,2272138526,28889,16,94,64,0
1921680201,21773160140,33934,443,3202770602,2274098442,29526,16,66,64,0
1921680201,21773160140,33934,443,3202684812,2270253424,29250,16,78,64,0
1921680201,1921680217,80,42717,3668729305,1520283373,64240,18,58,64,0
1921680215,1921680201,26956,80,1581479752,968706080,512,2,60,64,1
1921680202,1921680201,62662,80,1924697613,1435620051,512,2,60,64,1
1921680211,1921680201,63659,80,842776705,1736198245,512,2,60,64,1
1921680205,1921680201,5249,80,1540645029,1799923338,512,2,60,64,1
21773160140,1921680201,443,33934,2273010349,3202744492,489,16,4266,118,0
21773160140,1921680201,443,33934,2271745352,3202714652,489,24,3330,118,0
1921680209,1921680201,1237,80,809768813,377476351,512,2,60,64,1
21773160140,1921680201,443,33934,2266765352,3202591562,489,16,2866,118,0
1921680201,1921680206,80,50900,311198706,1125032408,64240,18,58,64,0
21773160140,1921680201,443,33934,2270815143,3202699732,489,24,1259,118,0
1921680203,1921680201,46164,80,1753199355,316151125,512,2,60,64,1
1921680219,1921680201,3797,80,2033409560,635284728,512,2,60,64,1
1921680217,1921680201,47478,80,2012146699,1703813265,512,2,60,64,1
142250181238,1921680201,443,34700,351570824,978116087,544,24,114,56,0
21773160140,1921680201,443,33934,2267769530,3202621402,489,24,1259,118,0
1921680201,1921680206,80,50276,2960057135,1620825701,64240,18,58,64,0
1921680207,1921680201,43590,80,601421954,1853387118,512,2,60,64,1
21773160140,1921680201,443,33934,2266153010,3202572912,489,24,4730,118,0
1921680205,1921680201,8527,80,264564620,1370650466,512,2,60,64,1
21773160140,1921680201,443,33934,2272864524,3202737032,489,16,1466,118,0
1921680207,1921680201,38505,80,274993327,1710663271,512,2,60,64,1
1921680218,1921680201,61577,80,391964853,2060744586,512,2,60,64,1
1921680218,1921680201,62809,80,1933825761,1069501977,512,2,60,64,1
1921680209,1921680201,2221,80,1318200278,2112280070,512,2,60,64,1
21773160140,1921680201,443,33934,2273736355,3202755682,489,24,485,118,0
1921680207,1921680201,42947,80,1226203947,34584767,512,2,60,64,1
1921680206,1921680201,49617,80,1078717041,139143313,512,2,60,64,1
1921680215,1921680201,26481,80,834196339,729950767,512,2,60,64,1
1921680203,1921680201,44999,80,130194666,328808749,512,2,60,64,1
1921680201,21773160140,33934,443,3202692272,2270504237,29345,16,78,64,0
1921680202,1921680201,64995,80,316084955,1371441559,512,2,60,64,1
1921680201,1921680208,80,19493,834565748,218289561,64240,18,58,64,0
21773160140,1921680201,443,33934,2272513817,3202729572,489,24,7066,118,0
1921680203,1921680201,45550,80,1488052778,175059629,512,2,60,64,1
21773160140,1921680201,443,33934,2269664122,3202669892,489,16,2866,118,0
1921680201,1921680216,80,2658,2872601885,566979265,64240,18,58,64,0
1921680201,1921680219,80,5007,860017804,994726271,64240,18,58,64,0
1921680218,1921680201,63411,80,54980134,1889047345,512,2,60,64,1
1921680203,1921680201,52207,80,1852317238,76934034,512,2,60,64,1
1921680207,1921680201,38496,80,1138904757,128332960,512,2,60,64,1
1921680202,1921680201,63119,80,1634798864,1983105929,512,2,60,64,1
1921680214,1921680201,27126,80,522498841,520601826,512,2,60,64,1
21773160140,1921680201,443,33934,2270903411,3202699732,489,16,1466,118,0
1921680209,1921680201,3175,80,747200408,340944876,512,2,60,64,1
1921680210,1921680201,39977,80,1857568136,94382367,512,2,60,64,1
1921680205,1921680201,5231,80,327139345,862142982,512,2,60,64,1
21773160140,1921680201,443,33934,2271602722,3202707192,489,24,2866,118,0
1921680219,1921680201,4384,80,595823654,647561897,512,2,60,64,1
21773160140,1921680201,443,33934,2271528042,3202707192,489,16,5666,118,0
1921680203,1921680201,45555,80,361821759,1785729243,512,2,60,64,1
1921680206,1921680201,52894,80,1445260345,917753510,512,2,60,64,1
1921680201,21773160140,33934,443,3202729572,2272569817,28676,16,66,64,0
1921680201,1921680206,80,54880,863703058,474001850,64240,18,58,64,0
1921680202,1921680201,60776,80,1286846091,1011587438,512,2,60,64,1
1921680201,1921680219,80,7500,2375663919,1061171620,64240,18,58,64,0
1921680220,1921680201,9509,80,1654653462,1115836262,512,2,60,64,1
1921680201,21773160140,33934,443,3202601822,2267103690,29579,24,996,64,0
1921680213,1921680201,18072,80,1704103063,1838302301,512,2,60,64,1
1921680214,1921680201,23179,80,1874861671,270787424,512,2,60,64,1
1921680204,1921680201,24358,80,1513764293,1170248542,512,2,60,64,1
1921680203,1921680201,50387,80,424575800,592342310,512,2,60,64,1
1921680201,21773160140,33934,443,3202721182,2271991452,29579,24,996,64,0
1921680201,1921680206,80,55541,3693668991,617344393,64240,18,58,64,0
21773160140,1921680201,443,33934,2267684474,3202617672,489,16,1466,118,0
1921680217,1921680201,45074,80,84062551,188120554,512,2,60,64,1
21773160140,1921680201,443,33934,2270767327,3202692272,489,16,2866,118,0
21773160140,1921680201,443,33934,2273210376,3202744492,489,24,4266,118,0
1921680201,21773160140,33934,443,3202662432,2269051141,29514,16,66,64,0
21773160140,1921680201,443,33934,2268729473,3202647512,489,24,2866,118,0
1921680211,1921680201,62995,80,882346273,1085166690,512,2,60,64,1
1921680219,1921680201,7453,80,670102726,2075648760,512,2,60,64,1
1921680218,1921680201,59766,80,516493057,344516526,512,2,60,64,1
1921680201,21773160140,33934,443,3202755682,2273712555,28651,16,86,64,0
1921680201,21773160140,33934,443,3202617672,2267555948,29408,16,78,64,0
1921680201,1921680207,80,39722,4269385318,669995340,64240,18,58,64,0
1921680219,1921680201,5060,80,670423838,822843506,512,2,60,64,1
1921680201,21773160140,33934,443,3202707192,2271435866,29376,16,78,64,0
21773160140,1921680201,443,33934,2269903704,3202677352,489,24,4266,118,0
1921680219,1921680201,9902,80,1763573100,610993717,512,2,60,64,1
1921680201,21773160140,33934,443,3202766872,2273957761,28642,16,94,64,0
1921680201,1921680213,80,16766,55412723,685281987,64240,18,58,64,0
1921680201,21773160140,33934,443,3202703462,2271161020,28461,16,94,64,0
1921680201,1921680206,80,53545,3520965565,33128555,64240,18,58,64,0
1921680219,1921680201,8674,80,1411006053,713897739,512,2,60,64,1
1921680201,21773160140,33934,443,3202722112,2272195926,28445,16,94,64,0
21773160140,1921680201,443,33934,2267385922,3202609282,489,16,66,118,0
1921680201,21773160140,33934,443,3202692272,2270813639,27983,16,66,64,0
21773160140,1921680201,443,33934,2266148810,3202572912,489,16,4266,118,0
1921680205,1921680201,3928,80,718842463,708457214,512,2,60,64,1
21773160140,1921680201,443,33934,2265839041,3202569182,489,24,1466,118,0
1921680219,1921680201,7446,80,1254207503,652375370,512,2,60,64,1
1921680203,1921680201,47354,80,2081300898,181706645,512,2,60,64,1
1921680201,1921680219,80,3183,1846533625,153746817,64240,18,58,64,0
1921680205,1921680201,3933,80,2101440569,563938076,512,2,60,64,1
1921680215,1921680201,25990,80,2056713881,115342351,512,2,60,64,1
21773160140,1921680201,443,33934,2273759248,3202759412,489,16,2866,118,0
1921680209,1921680201,64376,80,245350398,296400520,512,2,60,64,1
1921680214,1921680201,30368,80,615254072,494434268,512,2,60,64,1
1921680201,21773160140,33934,443,3202594362,2266992788,29579,24,996,64,0
21773160140,1921680201,443,33934,2266696758,3202591562,489,16,1466,118,0
1921680208,1921680201,19495,80,1131911047,307101201,512,2,60,64,1
1921680202,1921680201,63116,80,246606161,1649504022,512,2,60,64,1
1921680201,1921680219,80,5042,531431020,296985234,64240,18,58,64,0
1921680201,21773160140,33934,443,3202729572,2272585217,28556,16,78,64,0
21773160140,1921680201,443,33934,2270872147,3202699732,489,16,1466,118,0
1921680217,1921680201,42710,80,1855708425,1895314174,512,2,60,64,1
1921680201,21773160140,33934,443,3202692272,2270535037,29112,16,94,64,0
1921680201,21773160140,33934,443,3202699732,2270996854,28691,16,66,64,0
1921680204,1921680201,25435,80,749515192,1692884286,512,2,60,64,1
21773160140,1921680201,443,33934,2268863484,3202654972,489,16,4266,118,0
1921680217,1921680201,46868,80,1706641657,901985963,512,2,60,64,1
1921680205,1921680201,8565,80,1183159963,1482235394,512,2,60,64,1
1921680201,21773160140,33934,443,3202587832,2266695284,29579,16,1466,64,0
1921680201,1921680206,80,56839,697471692,1921972087,64240,18,58,64,0
1921680201,21773160140,33934,443,3202737032,2272824394,29568,16,66,64,0
1921680201,21773160140,33934,443,3202744492,2273087125,28593,16,78,64,0
1921680201,21773160140,33934,443,3202669892,2269630522,28570,16,86,64,0
1921680201,1921680217,80,46849,2452732649,1741183958,64240,18,58,64,0
1921680201,21773160140,33934,443,3202617672,2267522348,29324,16,66,64,0
1921680201,21773160140,33934,443,3202628862,2267886533,29568,16,66,64,0
1921680218,1921680201,59759,80,2140659233,1460717674,512,2,60,64,1
1921680201,1921680217,80,46856,3243985240,250191663,64240,18,58,64,0
1921680215,1921680201,29365,80,2143285886,247031550,512,2,60,64,1
1921680218,1921680201,59748,80,1018822376,1881072835,512,2,60,64,1
21773160140,1921680201,443,33934,2269512922,3202669892,489,16,2866,118,0
21773160140,1921680201,443,33934,2266383386,3202580372,489,16,2866,118,0
21773160140,1921680201,443,33934,2266992788,3202594362,489,16,66,118,0
1921680201,1921680217,80,48042,3223445478,675300760,64240,18,58,64,0
1921680210,1921680201,36955,80,1595739550,577183461,512,2,60,64,1
1921680201,21773160140,33934,443,3202591562,2266761152,29083,16,78,64,0
1921680201,21773160140,33934,443,3202722112,2272299056,28105,16,94,64,0
21773160140,1921680201,443,33934,2265994368,3202569182,489,24,722,118,0
21773160140,1921680201,443,33934,2270554637,3202692272,489,16,1466,118,0
1921680201,21773160140,33934,443,3202617672,2267553148,29260,16,66,64,0
1921680201,1921680217,80,46847,1952071584,74418729,64240,18,58,64,0
1921680211,1921680201,63044,80,2032987649,999230713,512,2,60,64,1
1921680213,1921680201,19339,80,1678124916,81306694,512,2,60,64,1
1921680214,1921680201,22492,80,285242755,1381252091,512,2,60,64,1
1921680219,1921680201,5670,80,252964703,1285932366,512,2,60,64,1
1921680201,21773160140,33934,443,3202699732,2270907611,29033,16,78,64,0
1921680210,1921680201,39375,80,1713247508,950917588,512,2,60,64,1
1921680201,21773160140,33934,443,3202610212,2267451796,29088,16,66,64,0
1921680207,1921680201,39717,80,1376546751,2142006781,512,2,60,64,1
21773160140,1921680201,443,33934,2266535947,3202580372,489,16,1466,118,0
21773160140,1921680201,443,33934,2270026980,3202677352,489,16,1466,118,0
1921680201,1921680217,80,42692,1916396241,1400126112,64240,18,58,64,0
21773160140,1921680201,443,33934,2266260463,3202580372,489,16,4266,118,0
1921680201,21773160140,33934,443,3202572912,2266239285,29571,16,66,64,0
1921680201,1921680219,80,5671,3537166608,642442524,64240,18,58,64,0
1921680201,21773160140,33934,443,3202591562,2266866335,28278,16,94,64,0
1921680201,21773160140,33934,443,3202770602,2274135772,29440,16,66,64,0
21773160140,1921680201,443,33934,2268803673,3202647512,489,24,4266,118,0
1921680202,1921680201,62166,80,223180098,82340136,512,2,60,64,1
1921680201,1921680213,80,16747,3431421011,43839473,64240,18,58,64,0
1921680205,1921680201,2669,80,1120800080,1519684878,512,2,60,64,1
142250181238,1921680201,443,34700,351570991,978118125,542,16,66,56,0
1921680211,1921680201,2931,80,1726777145,1325489064,512,2,60,64,1
1921680201,21773160140,33934,443,3202569182,2265823567,28772,16,94,64,0
1921680201,1921680217,80,45696,20212989,884670256,64240,18,58,64,0
1921680213,1921680201,21355,80,864188052,2455798,512,2,60,64,1
1921680210,1921680201,35128,80,2130658138,610898922,512,2,60,64,1
21773160140,1921680201,443,33934,2271782872,3202714652,489,16,1466,118,0
1921680201,21773160140,33934,443,3202677352,2270078780,28082,16,94,64,0
1921680201,21773160140,33934,443,3202729572,2272408817,29535,16,66,64,0
21773160140,1921680201,443,33934,2268912948,3202654972,489,16,1466,118,0
21773160140,1921680201,443,33934,2269500221,3202666162,489,24,93,118,0
1921680206,1921680201,51574,80,744026578,426688939,512,2,60,64,1
1921680219,1921680201,7504,80,205427088,1239525092,512,2,60,64,1
21773160140,1921680201,443,33934,2267387396,3202610212,489,16,57466,118,0
21773160140,1921680201,443,33934,2273989961,3202766872,489,16,2866,118,0
1921680201,21773160140,33934,443,3202684812,2270289026,29033,16,78,64,0
1921680210,1921680201,40635,80,1492798607,1340459712,512,2,60,64,1
1921680206,1921680201,52912,80,2106078486,783029125,512,2,60,64,1
1921680211,1921680201,63033,80,1988916194,1181332383,512,2,60,64,1
1921680201,21773160140,33934,443,3202572912,2266040304,29535,16,66,64,0
1921680219,1921680201,7473,80,1280289700,190670582,512,2,60,64,1
1722171814,1921680201,443,54516,4183135831,3505738212,1040,24,105,119,0
1921680201,21773160140,33934,443,3202677352,2269907904,28572,16,78,64,0
1921680201,21773160140,33934,443,3202591562,2266855135,28360,16,78,64,0
1921680214,1921680201,29744,80,162665709,185300694,512,2,60,64,1
1921680201,21773160140,33934,443,3202707192,2271413466,29537,16,78,64,0
21773160140,1921680201,443,33934,2267656474,3202617672,489,24,4266,118,0
1921680201,21773160140,33934,443,3202692272,2270488837,29461,16,78,64,0
1722171814,1921680201,443,54516,4183135342,3505738134,1040,16,66,119,0
1921680201,21773160140,33934,443,3202692272,2270641400,28288,16,94,64,0
1921680206,1921680201,53536,80,784756176,1722997884,512,2,60,64,1
1921680207,1921680201,44238,80,176438222,1662098531,512,2,60,64,1
21773160140,1921680201,443,33934,2271807916,3202714652,489,16,5666,118,0
1921680206,1921680201,52265,80,1551196416,1307898333,512,2,60,64,1
1921680217,1921680201,42117,80,2084049529,550601578,512,2,60,64,1
1921680219,1921680201,5632,80,448531336,888054342,512,2,60,64,1
1921680220,1921680201,10484,80,224912245,591477371,512,2,60,64,1
1921680201,21773160140,33934,443,3202699732,2270980843,28815,16,66,64,0
1921680218,1921680201,62801,80,310457983,1767811649,512,2,60,64,1
21773160140,1921680201,443,33934,2270398602,3202684812,489,24,2866,118,0
1921680214,1921680201,27074,80,1762463495,1112223258,512,2,60,64,1
1921680218,1921680201,61578,80,350882205,1573867167,512,2,60,64,1
21773160140,1921680201,443,33934,2272803418,3202729572,489,16,4266,118,0
1921680201,1921680217,80,48653,3213679036,1754641265,64240,18,58,64,0
1921680201,21773160140,33934,443,3202707192,2271401802,29536,16,66,64,0
1921680201,21773160140,33934,443,3202625132,2267849502,29361,16,66,64,0
1921680201,21773160140,33934,443,3202662432,2269284941,27734,16,94,64,0
1921680201,21773160140,33934,443,3202684812,2270393002,28730,16,78,64,0
1921680201,21773160140,33934,443,3202703462,2271170985,28490,16,94,64,0
1921680201,1921680207,80,42987,3733054771,565764362,64240,18,58,64,0
1921680215,1921680201,29393,80,1537217683,1343249034,512,2,60,64,1
21773160140,1921680201,443,33934,2271714552,3202714652,489,16,4266,118,0
21773160140,1921680201,443,33934,2270221224,3202684812,489,16,1466,118,0
21773160140,1921680201,443,33934,2272861724,3202737032,489,16,1466,118,0
1921680215,1921680201,27441,80,1633335995,839769469,512,2,60,64,1
21773160140,1921680201,443,33934,2271491642,3202707192,489,16,1466,118,0
1921680205,1921680201,3913,80,1794993310,521047097,512,2,60,64,1
21773160140,1921680201,443,33934,2273562755,3202755682,489,16,2866,118,0
1921680201,1921680206,80,52932,4252773397,1156954215,64240,18,58,64,0
1921680201,1921680206,80,54852,2368965442,1389729864,64240,18,58,64,0
1921680201,1921680213,80,18717,3816295954,279019534,64240,18,58,64,0
1921680207,1921680201,43565,80,1106759487,257232530,512,2,60,64,1
21773160140,1921680201,443,33934,2267511148,3202617672,489,16,4266,118,0
1921680210,1921680201,40600,80,1786148387,1382221586,512,2,60,64,1
21773160140,1921680201,443,33934,2273273152,3202744492,489,24,11266,118,0
1921680201,21773160140,33934,443,3202625132,2267843902,29403,16,66,64,0
1921680201,1921680207,80,41034,2821385448,1886602309,64240,18,58,64,0
1921680201,21773160140,33934,443,3202714652,2271742552,28854,16,94,64,0
1921680201,1921680213,80,18067,4109416502,361250481,64240,18,58,64,0
21773160140,1921680201,443,33934,2271400402,3202707192,489,16,1466,118,0
1921680202,1921680201,62657,80,477670576,1139400048,512,2,60,64,1
1921680211,1921680201,63013,80,818438572,1014485035,512,2,60,64,1
21773160140,1921680201,443,33934,2266797552,3202591562,489,16,2866,118,0
1921680215,1921680201,29842,80,1526363253,153615840,512,2,60,64,1
21773160140,1921680201,443,33934,2270138980,3202677352,489,16,1466,118,0
1921680201,142250181238,34700,443,978117127,351570872,24338,24,312,64,0
1921680205,1921680201,2672,80,498276577,509894971,512,2,60,64,1
21773160140,1921680201,443,33934,2267902034,3202632592,489,16,2866,118,0
1921680206,1921680201,52269,80,1840712966,868997618,512,2,60,64,1
1921680201,21773160140,33934,443,3202606482,2267385922,29579,16,1466,64,0
21773160140,1921680201,443,33934,2267849502,3202625132,489,16,1466,118,0
1921680201,1921680207,80,46140,1525643440,1271129629,64240,18,58,64,0
1921680210,1921680201,38176,80,712323218,784425266,512,2,60,64,1
1921680201,21773160140,33934,443,3202688542,2270417336,29568,16,66,64,0
1921680201,1921680217,80,48037,1309460418,890900171,64240,18,58,64,0
1921680201,1921680219,80,2625,3050473594,1964529403,64240,18,58,64,0
21773160140,1921680201,443,33934,2273262640,3202744492,489,16,1466,118,0
1921680213,1921680201,22007,80,1671657436,263372332,512,2,60,64,1
1921680210,1921680201,37548,80,822862985,1016955248,512,2,60,64,1
21773160140,1921680201,443,33934,2274094242,3202770602,489,16,4266,118,0
