src_ip,dst_ip,src_port,dst_port,seq,ack,window,flags,packet_size,ttl,label
21773160140,1921680201,443,33934,2272266856,3202722112,489,16,2866,118,0
21773160140,1921680201,443,33934,2272271056,3202722112,489,16,1466,118,0
21773160140,1921680201,443,33934,2272273856,3202722112,489,16,1466,118,0
1921680201,21773160140,33934,443,3202722112,2272138526,28889,16,94,64,0
1921680201,21773160140,33934,443,3202722112,2272138526,28889,16,94,64,0
21773160140,1921680201,443,33934,2272279456,3202722112,489,16,5666,118,0
21773160140,1921680201,443,33934,2272286456,3202722112,489,16,1466,118,0
1921680201,21773160140,33934,443,3202722112,2272138526,28889,16,94,64,0
21773160140,1921680201,443,33934,2272292056,3202722112,489,16,4266,118,0
21773160140,1921680201,443,33934,2272297656,3202722112,489,16,1466,118,0
1921680201,21773160140,33934,443,3202722112,2272138526,28889,16,94,64,0
21773160140,1921680201,443,33934,2272186126,3202722112,489,16,5666,118,0
21773160140,1921680201,443,33934,2272193126,3202722112,489,16,2866,118,0
21773160140,1921680201,443,33934,2272200126,3202722112,489,16,2866,118,0
1921680201,21773160140,33934,443,3202722112,2272138526,28889,16,94,64,0
21773160140,1921680201,443,33934,2272387256,3202722112,489,16,1466,118,0
1921680201,21773160140,33934,443,3202722112,2272138526,28889,16,94,64,0
21773160140,1921680201,443,33934,2272202926,3202722112,489,16,7066,118,0
21773160140,1921680201,443,33934,2272388656,3202722112,489,24,449,118,0
21773160140,1921680201,443,33934,2272214126,3202722112,489,16,2866,118,0
1921680201,21773160140,33934,443,3202722112,2272138526,28889,16,94,64,0
21773160140,1921680201,443,33934,2272219726,3202722112,489,16,1466,118,0
21773160140,1921680201,443,33934,2272301856,3202722112,489,16,11266,118,0
1921680201,21773160140,33934,443,3202722112,2272138526,28889,16,94,64,0
21773160140,1921680201,443,33934,2272317256,3202722112,489,24,2866,118,0
21773160140,1921680201,443,33934,2272320056,3202722112,489,16,33666,118,0
21773160140,1921680201,443,33934,2272356456,3202722112,489,16,2866,118,0
